gene,cluster.1,ave_zscore_path.1,mean_trend.1,ave_zscore_cluster.1,new_name.1,new_cluster.1,cluster.4,ave_zscore_path.4,mean_trend.4,ave_zscore_cluster.4,new_name.4,new_cluster.4,cluster.3,ave_zscore_path.3,mean_trend.3,ave_zscore_cluster.3,new_name.3,new_cluster.3,cluster.2,ave_zscore_path.2,mean_trend.2,ave_zscore_cluster.2,new_name.2,new_cluster.2
ARID5B,5,-0.030275726443542,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.266406622075112,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.268953084283059,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,0.0276387910635737,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
CDH23,5,-0.0652313857059854,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.0909751731580743,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.341111271106928,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.191211666095355,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
PSAP,2,-0.226643953838844,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.10624613891385,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.576763390685025,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.493879221756558,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
ANAPC16,2,-0.57546655230149,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,-0.01208377395949,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.966125977179805,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.486603163573533,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
DDIT4,2,-0.215231994569679,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.336781824092448,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.28331437572025,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.447268655894478,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
P4HA1,5,-0.380042610747562,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.133654192599686,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.678857204346383,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.235455946957639,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
USP54,4,-0.191429960604548,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.318859119913462,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.550406228381915,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,0.364687944103185,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
VCL,6,-0.0696622965080342,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.13576650056231,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.155157826736348,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.340532303414163,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
LRMDA,3,0.305244163427691,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.251854986145967,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.597592973764242,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.0956118882184032,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
RPS24,5,-0.142773716024999,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.238279639945028,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.323634377123146,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,0.0327695155878602,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
GLUD1,3,0.174640074132675,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.235535631840548,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.701606607853197,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.313742544427176,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
PPP1R3C,1,0.278917696990854,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.0868360463216782,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.0147436831860001,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.113350388259286,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
CPEB3,2,-0.543715289202869,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.254270442849298,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.621650493973111,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.441738650410635,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
PLCE1,4,-0.0475671914342493,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.325800124658707,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,0.124164677895931,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.410190945607884,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
ENTPD1,3,0.512920088333222,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,-0.18709657978979,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.868509076407035,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.638782278596731,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
CC2D2B,3,0.346615766725464,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.223327470686264,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.810060753761514,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.299334981651521,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
ZNF518A,3,0.470322986276682,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.0674624067881334,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.800023196207362,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.350260461611335,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
LCOR,2,-0.458324109459737,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.16696405500482,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.737402977157188,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.53290225624023,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
HPSE2,4,-0.345165532874239,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.390694829337572,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,0.0335560363834914,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.157878506166944,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
SLF2,6,0.135370317492157,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.224579540465405,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.527164668953502,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.634096153169723,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
ATP5MD,5,-0.303462961599603,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.0330262442878656,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.61596339256252,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.333710167747717,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
GFRA1,1,0.566136100966608,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.198854901589883,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.203318889710186,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.0385288220001474,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
EMX2,2,-0.0302389715160473,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.380645550670115,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.296935802255062,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.64670686708578,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
BAG3,5,-0.203506671970372,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.212600158020668,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.549042267870406,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.165820509157902,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
INPP5F,1,0.39205065387787,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.383851218421285,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.314931340174574,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.224582385244609,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
PTPRE,1,0.078010038551789,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.0519979463544844,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.0156034135302493,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.0232131016122627,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
IFITM2,5,-0.104847751575859,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.011798194670074,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.480433112988887,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.375664003953053,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
IFITM3,5,0.0368039768603088,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.11348966955263,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.398154546623345,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.302766537562661,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
B4GALNT4,2,-0.165468715869206,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.2073213304268,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.705111210817412,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.767069139016172,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
DEAF1,5,-0.214191845786672,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.236119466858044,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.992110623313389,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.565789464226792,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
RPLP2,5,-0.00802934427260149,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.264671824414148,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.428941337611891,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.147094598690308,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
CTSD,2,-0.229189763666508,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.0583628891585071,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.687163114782174,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.551606618689978,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
CD81,1,0.0397176310715751,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,0.215222949015446,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.267899265162809,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.506805026152215,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
STK33,3,0.539663671075979,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.136500034138791,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.641022021046349,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.0729596240017704,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
TRIM66,3,0.190722375765939,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.188070679009344,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.629412500823825,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.278493519922123,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
LYVE1,4,-0.0272416774153392,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.206927034211908,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.485175198664505,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,0.286762911216588,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
DKK3,4,0.120134856452333,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.460862558517462,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.0588157055263292,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.495966376044884,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
SOX6,4,-0.0661015156114784,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.577186410376946,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.51344407811597,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.0260602453320426,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
PIK3C2A,3,0.151144649883227,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.0338196172419743,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.552629029806166,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.388374322146166,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
METTL15,3,0.328544667056461,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.181123734485799,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.669216900815566,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.218207091650039,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
CD59,5,-0.293555173197605,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.0865809132624248,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.776844900852257,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.444533215877514,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
LMO2,6,-0.119198666832751,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.201338101301033,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.221404341197314,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.508756690287711,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
SLC1A2,4,-0.188882913380725,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.39211877680063,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.59556409448241,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,0.333468992218685,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
PAMR1,3,0.394255126736299,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.114911205169868,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.737849028833187,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.300745443383262,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
LDLRAD3,1,0.254121456128067,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.177814156481235,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.398448979787485,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.405896225974316,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
LRP4,2,-0.251839219930769,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.28600964444296,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.249364309510756,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.335257520429772,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
TMEM132A,2,-0.125783743623036,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.0227779146791319,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.576501596039041,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.487740692648171,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
ASRGL1,5,0.0164483443543777,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.369926537490034,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.302994111202075,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,0.062048933482081,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
STIP1,5,-0.359230693109471,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.209308873812976,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.80681855084721,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.300490719492405,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
PACS1,5,-0.219371154406221,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.191206309799196,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.776839301362882,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.396966993267545,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
CHKA,4,-0.0184226462939835,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.213453152790414,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.456024100690442,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,0.245049288621287,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
INPPL1,2,-0.195965999896995,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.05679533816097,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.780188760157882,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.666236181470961,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
XRRA1,3,0.699531510534934,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,-0.0247806611818354,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.612565921940126,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.0835386026607269,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
SERPINH1,5,-0.303067932973409,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.187205237294944,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.496024846245955,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.0629718439395177,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
TENM4,1,0.238332475143229,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.22496560287011,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.0467386559733416,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,0.0871731585801121,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
SYTL2,6,-0.0517908828792242,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.27636653305941,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.219670953884248,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.530244039058849,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
CHORDC1,5,-0.412076689143678,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.121028148233295,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.730294854473981,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.273559128579549,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
